Temp Sensor 1,Soil Moisture 1,Soil Moisture 2,Timestamp
25.1,61.3,66.2,1717359315752
25.1,61.3,66,1717359346413
25,61.2,66,1717359377074
25,61.3,66,1717359407734
25,61.3,66,1717359438395
25,61.3,66.1,1717359469055
25,61.3,66,1717359499776
25,61.3,66.1,1717359530437
25,61.3,66.1,1717359561096
25,61.3,66,1717359591757
25,61.3,66.1,1717359622417
25,61.3,66.1,1717359653077
25,61.3,66,1717359683798
24.9,61.3,66,1717359714459
24.9,61.4,66,1717359745119
24.9,61.3,66.2,1717359775779
24.9,61.3,66,1717359806440
24.9,61.3,66.1,1717359837100
24.9,61.3,66,1717359867820
24.9,61.2,66,1717359898481
24.9,61.3,66,1717359929141
24.9,61.2,66,1717359959801
24.9,61.4,66.1,1717359990463
24.9,61.2,66,1717360021123
24.9,61.3,66,1717360051843
24.9,61.2,65.9,1717360082503
24.9,61.3,65.9,1717360113163
24.8,61.3,66,1717360143824
24.8,61.3,66.1,1717360174484
24.8,61.2,66,1717360205145
24.8,61.2,66.1,1717360235867
24.8,61.3,66,1717360266525
24.8,61.3,66,1717360297186
24.8,61.3,66,1717360327846
24.8,61.2,66,1717360358507
24.8,61.3,66,1717360389167
24.8,61.2,66,1717360419887
24.8,61.3,66,1717360450548
24.8,61.2,66.1,1717360481208
24.8,61.3,66,1717360511869
24.8,61.2,66,1717360542529
24.8,61.3,66,1717360573189
24.8,61.2,65.9,1717360603909
24.7,61.3,65.9,1717360634570
24.8,61.4,66,1717360665231
24.8,61.3,65.9,1717360695890
24.8,61.3,66,1717360726551
24.7,61.3,65.9,1717360757211
24.7,61.2,65.7,1717360787931
24.7,61.2,65.9,1717360818593
24.7,61.1,65.9,1717360849254
24.7,61.3,65.7,1717360879913
24.6,61.3,65.8,1717360910574
24.7,61.3,65.7,1717360941233
24.6,61.3,65.7,1717360971954
24.7,61.3,65.8,1717361002615
24.6,61.3,65.9,1717361033275
24.6,61.1,65.7,1717361063936
24.6,61.3,65.8,1717361094596
24.6,61.3,65.8,1717361125257
24.6,61.1,65.7,1717361155917
24.6,61.3,65.8,1717361186639
24.6,61.3,65.8,1717361217297
24.6,61.1,65.9,1717361247958
24.6,61.2,65.7,1717361278618
24.6,61,65.9,1717361309279
24.6,61.1,65.7,1717361339939
24.6,61.1,65.8,1717361370660
24.6,61.2,65.7,1717361401320
24.6,61.2,65.8,1717361431981
24.6,61.2,65.9,1717361462641
24.6,61.1,65.7,1717361493301
24.6,61.2,65.8,1717361523962
24.6,61.2,65.7,1717361554682
24.5,61,65.6,1717361585343
24.6,61.1,65.9,1717361616003
24.5,61.2,65.7,1717361646664
24.5,61.2,65.6,1717361677324
24.5,61.2,65.7,1717361707984
24.5,61.2,65.6,1717361738705
24.5,61.3,65.6,1717361769365
24.5,61.2,65.7,1717361800025
24.5,61.1,65.8,1717361830686
24.5,61.2,65.8,1717361861346
24.5,61.3,65.6,1717361892007
24.4,61.3,65.7,1717361922846
24.4,61.3,65.7,1717361961817
24.4,61.2,65.7,1717361984049
24.4,61.3,65.8,1717362014709
24.4,61.3,65.8,1717362045368
24.4,61.2,65.8,1717362076028
24.4,61.2,65.8,1717362106749
24.4,61.3,65.7,1717362137411
24.4,61.2,65.6,1717362168071
24.4,61.3,65.8,1717362198731
24.4,61.2,65.7,1717362229391
24.4,61.3,65.8,1717362260051
24.4,61.3,66,1717362290772
24.4,61.3,65.7,1717362321431
24.4,61.3,65.9,1717362352093
24.4,61.2,65.9,1717362382753
24.4,61.3,65.7,1717362413413
24.4,61.3,65.6,1717362444073
24.4,61.3,65.7,1717362474793
24.4,61.2,65.7,1717362505454
24.4,61.3,65.8,1717362536115
24.3,61.3,65.9,1717362566776
24.3,61.3,65.7,1717362597436
24.3,61.3,65.6,1717362628098
24.3,61.3,65.6,1717362658817
24.3,61.4,65.6,1717362689477
24.3,61.2,65.7,1717362720138
24.3,61.3,65.8,1717362750798
24.3,61.3,65.7,1717362781460
24.3,61.1,65.7,1717362812118
24.3,61.3,65.7,1717362842838
24.3,61.3,65.6,1717362873499
24.3,61.1,65.6,1717362904160
24.3,61.3,65.7,1717362934820
24.3,61.2,65.8,1717362965481
24.3,61.3,65.7,1717362996141
24.3,61.3,65.9,1717363026862
24.3,61.3,65.6,1717363057522
24.3,61.2,65.8,1717363088182
24.3,61.3,65.8,1717363118843
24.3,61.3,65.7,1717363149503
24.3,61.3,65.8,1717363180164
24.3,61.3,65.8,1717363210884
24.3,61.1,65.6,1717363241545
24.2,61.3,65.8,1717363272205
24.2,61.2,65.8,1717363302866
24.2,61.3,65.7,1717363333526
24.2,61.2,65.9,1717363364187
24.2,61.2,65.7,1717363394906
24.2,61.3,65.8,1717363425567
24.2,61.3,65.8,1717363456227
24.2,61.2,65.8,1717363486887
24.2,61.3,65.8,1717363517548
24.2,61.2,65.7,1717363548209
24.1,61.3,65.8,1717363578929
24.1,61.2,65.9,1717363609590
24.2,61.3,65.7,1717363640250
24.1,61.2,65.6,1717363670912
24.1,61.2,65.8,1717363701570
24.1,61.2,65.8,1717363732232
24.1,61.3,65.8,1717363762952
24.1,61.4,65.7,1717363793611
24.1,61.3,65.6,1717363824271
24.1,61.3,65.6,1717363854932
24.1,61.3,65.7,1717363885593
24.1,61.4,65.7,1717363916253
24.1,61.3,65.8,1717363946974
24.1,61.1,65.8,1717363977634
24.1,61.3,65.8,1717364008294
24.1,61.3,65.7,1717364038954
24.1,61.3,65.7,1717364069615
24.1,61.2,65.7,1717364100276
24.1,61.2,65.7,1717364130996
24.1,61.3,65.7,1717364161657
24.1,61.3,65.8,1717364192317
24,61.3,65.7,1717364222979
24.1,61.4,65.8,1717364253638
24,61.3,65.7,1717364284298
24,61.3,65.6,1717364315019
24.1,61.2,65.7,1717364345678
24,61.2,65.8,1717364376339
24,61.3,65.9,1717364407000
24,61.2,65.8,1717364437660
24,61.3,65.7,1717364468381
24,61.2,65.8,1717364499042
24,61.2,65.8,1717364529703
24,61.3,65.7,1717364560362
24,61.4,65.7,1717364591023
23.9,59.1,65.6,1717364621682
24,59.3,65.6,1717364652404
23.9,59.3,65.5,1717364683063
24,59.3,65.6,1717364713724
23.9,59.4,65.4,1717364744383
23.9,59.2,65.4,1717364775044
23.9,59.2,65.5,1717364805705
23.9,59.3,65.4,1717364836426
23.9,59.4,65.5,1717364867085
23.9,59.2,65.5,1717364897746
23.9,59.3,65.4,1717364928407
23.9,59.3,65.5,1717364959067
23.9,59.3,65.4,1717364989727
23.9,59.3,65.5,1717365020448
23.9,59.4,65.6,1717365051108
23.9,59.4,65.6,1717365081768
23.9,59.5,65.6,1717365112429
23.9,59.4,65.5,1717365143089
23.9,59.3,65.6,1717365173809
23.8,59.4,65.6,1717365204470
23.8,59.4,65.6,1717365235130
23.9,59.2,65.5,1717365265790
23.8,59.4,65.5,1717365296451
23.8,59.4,65.6,1717365327113
23.8,59.4,65.6,1717365357832
23.8,59.4,65.6,1717365388492
23.8,59.4,65.6,1717365419152
23.8,59.4,65.6,1717365449813
23.8,59.4,65.6,1717365480473
23.8,59.4,65.6,1717365511134
23.8,59.4,65.6,1717365541854
23.8,59.5,65.6,1717365572514
23.8,59.4,65.6,1717365603175
23.8,59.6,65.6,1717365633835
23.8,59.5,65.6,1717365664496
23.8,59.6,65.7,1717365695216
23.7,59.6,65.6,1717365725878
23.7,59.4,65.7,1717365756537
23.7,59.6,65.6,1717365787198
23.7,59.5,65.7,1717365817858
23.7,59.5,65.7,1717365848518
23.7,59.6,65.8,1717365879238
23.6,59.6,65.6,1717365909898
23.6,59.4,65.6,1717365940559
23.7,59.5,65.6,1717365971220
23.6,59.5,65.8,1717366001880
23.6,59.3,65.8,1717366032600
23.6,59.6,65.6,1717366063261
23.6,59.6,65.7,1717366093921
23.6,59.5,65.8,1717366124582
23.6,59.6,65.7,1717366155241
23.6,59.6,65.8,1717366185902
23.6,59.6,65.7,1717366216622
23.6,59.5,65.6,1717366247283
23.6,59.7,65.8,1717366277945
23.6,59.7,65.6,1717366308604
23.6,59.8,65.7,1717366339264
23.6,59.7,65.8,1717366369984
23.6,59.7,65.7,1717366400646
23.6,59.7,65.7,1717366431306
23.6,59.7,65.7,1717366461966
23.5,59.5,65.8,1717366492626
23.5,59.7,65.8,1717366523287
23.5,59.6,65.9,1717366553903
23.5,59.6,65.8,1717366584668
23.5,59.5,65.7,1717366615329
23.5,59.7,65.7,1717366645989
23.5,59.6,65.7,1717366676649
23.4,59.6,65.7,1717366707369
23.4,59.7,65.7,1717366738030
23.4,59.8,65.7,1717366768691
23.4,59.8,65.7,1717366799351
23.4,59.6,65.9,1717366830011
23.4,59.5,65.7,1717366860672
23.4,59.6,65.7,1717366891393
23.4,59.6,65.7,1717366922052
23.4,59.7,65.7,1717366952714
23.4,59.6,66,1717366983373
23.4,59.7,65.8,1717367014034
23.4,59.7,65.7,1717367044754
23.4,59.6,65.9,1717367075414
23.4,59.6,65.8,1717367106075
23.4,59.5,65.9,1717367136744
23.4,59.6,65.8,1717367167397
23.4,59.6,65.8,1717367198056
23.3,59.7,65.7,1717367228777
23.4,59.6,65.7,1717367259437
23.3,59.7,65.8,1717367290097
23.3,59.3,65.7,1717367320758
23.3,59.7,65.8,1717367351418
23.3,59.6,65.6,1717367382139
23.3,59.6,65.6,1717367412800
23.3,59.5,65.6,1717367443459
23.3,59.7,65.6,1717367474119
23.3,59.5,65.7,1717367504781
23.3,59.6,65.7,1717367535440
23.3,59.5,65.8,1717367566161
23.3,59.5,65.8,1717367596823
23.3,59.6,65.8,1717367627481
23.3,59.7,65.6,1717367658142
23.3,59.5,65.6,1717367688802
23.3,59.7,65.7,1717367719522
23.3,59.5,65.5,1717367750183
23.3,59.4,65.7,1717367780845
23.3,59.5,65.6,1717367811503
23.3,59.5,65.6,1717367842164
23.2,59.3,65.6,1717367872825
23.2,59.4,65.6,1717367903544
23.2,59.4,65.6,1717367934206
23.2,59.5,65.6,1717367964865
23.2,59.5,65.6,1717367995527
23.2,59.5,65.6,1717368026187
23.2,59.4,65.6,1717368056908
23.2,59.5,65.6,1717368087567
23.2,59.5,65.6,1717368118227
23.2,59.4,65.6,1717368148887
23.1,59.4,65.5,1717368179548
23.2,59.5,65.6,1717368210209
23.1,59.5,65.6,1717368240928
23.1,59.3,65.5,1717368271589
23.1,59.4,65.5,1717368302251
23.1,59.3,65.6,1717368332911
23.1,59.4,65.4,1717368363572
23.1,59.4,65.5,1717368394292
23.1,59.4,65.6,1717368424951
23.1,59.4,65.5,1717368455611
23.1,59.3,65.5,1717368486273
23.1,59.4,65.4,1717368516934
23.1,59.3,65.5,1717368547593
23.1,59.4,65.5,1717368578314
23.1,59.4,65.4,1717368608975
23.1,59.3,65.4,1717368639635
23.1,59.3,65.4,1717368670295
23.1,59.3,65.6,1717368700955
23.1,59.3,65.5,1717368731676
23.1,59.2,65.3,1717368762336
23.1,59.4,65.5,1717368792996
23.1,59.1,65.5,1717368823657
23,59.4,65.4,1717368854317
23.1,59.4,65.6,1717368884978
23.1,59.4,65.4,1717368915698
23,59.4,65.5,1717368946358
23,59.4,65.4,1717368977019
23,59.2,65.3,1717369007679
23,59.3,65.5,1717369038340
23,59.4,65.4,1717369069060
23,59.1,65.4,1717369099720
23,59.3,65.5,1717369130380
23,59.2,65.3,1717369161041
23,59.3,65.4,1717369191704
23,59.4,65.4,1717369222391
23,59.3,65.4,1717369253052
23,59.3,65.5,1717369283712
23,59.2,65.4,1717369314313
22.9,59.2,65.4,1717369344974
22.9,59.3,65.4,1717369375620
22.9,59.3,65.2,1717369406340
22.9,59.1,65.4,1717369437000
23,59.3,65.5,1717369467660
22.9,59.3,65.4,1717369498321
22.9,59.4,65.3,1717369528982
22.9,59.3,65.4,1717369559703
22.9,59.2,65.4,1717369590362
22.9,59.3,65.5,1717369621022
22.9,59.3,65.4,1717369651683
22.9,59.2,65.4,1717369682344
22.9,59.3,65.5,1717369713004
22.9,59.4,65.4,1717369743725
22.9,59.1,65.5,1717369774385
22.9,59.3,65.3,1717369805046
22.9,59.2,65.5,1717369835706
22.9,59.3,65.4,1717369866366
22.9,59.3,65.3,1717369897087
22.9,59.4,65.5,1717369927748
22.9,59.3,65.4,1717369958408
22.9,59.3,65.5,1717369989067
22.9,59.4,65.4,1717370019728
22.9,59.2,65.2,1717370050388
22.9,59.3,65.4,1717370081108
22.9,59.2,65.3,1717370111769
22.9,59.2,65.4,1717370142429
22.9,59.3,65.4,1717370173090
22.9,59.2,65.4,1717370203751
22.9,59.2,65.3,1717370234472
22.8,59.3,65.5,1717370265131
22.8,59.4,65.3,1717370295792
22.8,59.1,65.4,1717370326452
22.8,59.2,65.5,1717370357112
22.8,59.2,65.3,1717370387772
22.8,59.3,65.4,1717370418493
22.8,59.2,65.5,1717370449154
22.8,59.3,65.4,1717370479814
22.8,59.2,65.3,1717370510475
22.8,59.2,65.3,1717370541135
22.8,59.1,65.3,1717370571855
22.8,59.1,65.3,1717370602515
22.8,59.2,65.3,1717370633176
22.8,59.3,65.4,1717370663837
22.8,59.3,65.5,1717370694496
22.8,59.3,65.5,1717370725157
22.8,59.3,65.3,1717370755878
22.8,59.1,65.5,1717370786538
22.8,59.3,65.4,1717370817199
22.8,59.4,65.3,1717370847859
22.8,59.3,65.4,1717370878521
22.8,59.1,65.5,1717370909240
22.8,59.2,65.4,1717370939900
22.8,59.2,65.4,1717370970561
22.7,59.2,65.4,1717371001222
22.7,59,65.4,1717371031882
22.8,59.1,65.4,1717371062607
22.7,59,65.3,1717371093452
22.7,59.1,65.3,1717371124049
22.7,59.1,65.4,1717371154716
22.7,59.2,65.4,1717371185370
22.7,59.2,65.3,1717371216008
22.7,59.2,65.3,1717371246729
22.7,59.3,65.3,1717371277389
22.7,59.4,65.2,1717371308050
22.7,59.3,65.3,1717371338710
22.7,59.1,65.3,1717371369370
22.7,59,65.3,1717371400031
22.7,59,65.4,1717371430751
22.7,59,65.3,1717371461414
22.6,59,65.4,1717371492071
22.7,59,65.4,1717371522732
22.7,59.1,65.4,1717371553288
22.7,59,65.3,1717371584112
22.6,59.1,65.4,1717371614773
22.6,59,65.4,1717371645434
22.6,59,65.4,1717371676094
22.6,58.9,65.4,1717371706755
22.6,59,65.4,1717371737415
22.6,59,65.3,1717371768135
22.6,59,65.5,1717371798796
22.6,59.1,65.3,1717371829456
22.6,59.1,65.4,1717371860117
22.6,59.1,65.4,1717371890777
22.6,59.1,65.3,1717371921498
22.6,59,65.3,1717371952159
22.6,59,65.3,1717371982818
22.6,59,65.4,1717372013478
22.6,59.1,65.4,1717372044139
22.6,59.2,65.4,1717372074799
22.6,59.1,65.3,1717372105520
22.6,59.2,65.3,1717372136181
22.6,59,65.3,1717372166841
22.6,59,65.3,1717372197502
22.6,59.1,65.5,1717372228163
22.6,59.1,65.4,1717372258882
22.6,59.1,65.3,1717372289543
22.6,59.1,65.4,1717372320203
22.6,59.1,65.4,1717372350863
22.5,59,65.3,1717372381523
22.6,59,65.3,1717372412184
22.6,59,65.5,1717372442904
22.5,59,65.4,1717372473564
22.5,59.1,65.4,1717372504224
22.5,59,65.5,1717372534885
22.5,59.3,65.3,1717372565546
22.5,59,65.4,1717372596267
22.5,59,65.5,1717372626927
22.5,59.2,65.5,1717372657588
22.5,59,65.3,1717372688247
22.5,59.1,65.5,1717372718908
22.5,59.1,65.5,1717372749568
22.5,59.1,65.4,1717372780290
22.5,59.1,65.3,1717372810948
22.5,59.1,65.3,1717372841610
22.5,59,65.3,1717372872269
22.4,59,65.5,1717372902930
22.4,59.2,65.3,1717372933651
22.4,59,65.4,1717372964311
22.4,59,65.3,1717372994971
22.4,59.1,65.3,1717373025634
22.4,59,65.4,1717373056292
22.4,59,65.3,1717373087012
22.4,59,65.5,1717373117673
22.4,59,65.4,1717373148333
22.4,59.1,65.3,1717373178994
22.4,59.1,65.3,1717373209654
22.4,59,65.4,1717373240315
22.4,59.1,65.4,1717373271034
22.4,59.1,65.4,1717373301695
22.4,59.2,65.4,1717373332355
22.4,59.2,65.4,1717373363016
22.4,59.2,65.4,1717373393677
22.4,59,65.4,1717373424396
22.4,59.2,65.5,1717373455057
22.4,59,65.3,1717373485719
22.4,59.1,65.5,1717373516378
22.4,59,65.3,1717373547038
22.4,59,65.3,1717373577699
22.4,59,65.4,1717373608419
22.4,59,65.3,1717373639080
22.4,59.1,65.3,1717373669741
22.4,59,65.4,1717373700401
22.4,59,65.4,1717373731061
22.4,59,65.5,1717373761781
22.4,59.1,65.3,1717373792441
22.4,59,65.4,1717373823102
22.4,59,65.4,1717373853762
22.4,59.1,65.4,1717373884423
22.4,59.1,65.2,1717373915084
22.3,59.2,65.5,1717373945804
22.3,59,65.3,1717373976465
22.3,59,65.3,1717374007124
22.3,59.2,65.4,1717374037784
22.3,59.1,65.5,1717374068445
22.3,59.1,65.5,1717374099166
22.3,59.2,65.5,1717374129826
22.3,58.9,65.5,1717374160486
22.3,59,65.4,1717374191148
22.3,59.1,65.4,1717374221807
22.3,59,65.3,1717374252528
22.3,59,65.5,1717374283188
22.3,59,65.4,1717374313850
22.3,59,65.4,1717374344509
22.3,59,65.4,1717374375169
22.3,59,65.4,1717374405830
22.3,59.1,65.3,1717374436550
22.3,59.1,65.5,1717374467212
22.3,59,65.5,1717374497870
22.3,59.1,65.4,1717374528531
22.3,59.2,65.2,1717374559192
22.3,59,65.3,1717374589853
22.3,59,65.3,1717374620573
22.3,59,65.3,1717374651233
22.3,59.3,65.4,1717374681954
22.3,59.2,65.5,1717374712554
22.3,59,65.5,1717374743214
22.3,59.2,65.3,1717374773935
22.3,59.1,65.4,1717374804596
22.3,59.2,65.4,1717374835255
22.3,59,65.5,1717374865916
22.3,59.1,65.4,1717374896576
22.3,59,65.3,1717374927237
22.3,59.1,65.3,1717374957957
22.2,59,65.4,1717374988617
22.3,59.1,65.4,1717375019278
22.2,59.2,65.4,1717375049938
22.2,59,65.5,1717375080598
22.2,59,65.4,1717375111378
22.2,59.2,65.4,1717375141978
22.2,59,65.4,1717375172640
22.2,59,65.4,1717375203300
22.2,59.1,65.4,1717375233961
22.2,59,65.2,1717375264622
22.2,59.1,65.3,1717375295342
22.2,59,65.4,1717375326002
22.2,59,65.3,1717375356663
22.2,59,65.3,1717375387383
22.2,59.1,65.3,1717375417983
22.2,59,65.2,1717375448704
22.1,59.1,65.4,1717375479364
22.2,59,65.4,1717375510024
22.1,59,65.4,1717375540684
22.1,59,65.3,1717375571345
22.2,59,65.4,1717375602005
22.1,59,65.5,1717375632727
22.1,59,65.5,1717375663387
22.1,59,65.4,1717375694047
22.1,59,65.4,1717375724707
22.1,59,65.3,1717375755368
22.1,59.1,65.2,1717375786089
22.1,59.3,65.5,1717375816750
22.1,59.1,65.3,1717375847410
22.1,59.1,65.4,1717375878070
22.1,59,65.3,1717375908731
22.1,59,65.4,1717375939451
22.1,59,65.4,1717375970112
22.1,58.9,65.3,1717376000771
22.1,59.1,65.6,1717376031433
22.1,59.1,65.5,1717376062093
22.1,59,65.4,1717376092751
22.1,59,65.3,1717376123472
22.1,59.2,65.6,1717376154193
22.1,59,65.4,1717376184793
22.1,59.1,65.4,1717376215454
22.1,59,65.3,1717376246114
22.1,59,65.4,1717376276834
22.1,59.1,65.6,1717376307495
22.1,59.2,65.5,1717376338156
22.1,59.1,65.4,1717376368816
22.1,59,65.3,1717376399476
22.1,59.1,65.4,1717376430137
22.1,59,65.5,1717376460857
22.1,59,65.5,1717376491518
22.1,59,65.4,1717376522179
22.1,59.1,65.5,1717376552838
22.1,58.9,65.5,1717376583499
22.1,59.1,65.3,1717376614219
22,59,65.4,1717376644881
22.1,59,65.4,1717376675540
22,59,65.5,1717376706199
22,59,65.4,1717376736860
22.1,59,65.4,1717376767522
22.1,59,65.3,1717376798242
22,59,65.4,1717376828902
22,58.9,65.4,1717376859562
22,59,65.5,1717376890222
22,59,65.3,1717376920882
22,59,65.5,1717376951603
22,59,65.3,1717376982264
22,59,65.5,1717377012924
22,59,65.5,1717377043585
22,58.9,65.4,1717377074245
22,59,65.4,1717377104905
22,59.1,65.3,1717377135625
22,59.1,65.3,1717377166286
22,59,65.4,1717377196947
22,59,65.3,1717377227607
22,59.1,65.4,1717377258268
22,59.1,65.4,1717377288988
22,59,65.4,1717377319649
22,59.2,65.5,1717377350309
22,59,65.4,1717377380969
22,59,65.5,1717377411629
21.9,59,65.5,1717377442289
21.9,59,65.3,1717377473010
21.9,59.1,65.5,1717377503671
21.9,59.2,65.4,1717377534331
21.9,59,65.5,1717377564991
21.9,59.1,65.4,1717377595652
21.9,59.2,65.3,1717377626372
21.9,59.1,65.5,1717377657032
21.9,59,65.5,1717377687695
21.9,59,65.5,1717377718413
21.9,59,65.6,1717377749014
21.9,59.1,65.5,1717377779674
21.9,59,65.5,1717377810395
21.9,59.1,65.5,1717377841056
21.9,59.1,65.5,1717377871715
21.9,59,65.5,1717377902376
21.9,59,65.5,1717377933036
21.9,58.9,65.5,1717377963757
21.9,59.2,65.6,1717377994417
21.9,59.3,65.5,1717378025077
21.9,59,65.4,1717378055738
21.9,59.1,65.5,1717378086398
21.9,59.1,65.5,1717378117059
21.9,59,65.5,1717378147780
21.9,59,65.5,1717378178440
21.9,59.1,65.4,1717378209100
21.9,59.3,65.6,1717378239760
21.9,59.2,65.4,1717378270423
21.9,59,65.5,1717378301140
21.9,59.1,65.6,1717378331802
21.9,59,65.5,1717378362463
21.9,59.1,65.6,1717378393122
21.9,59.1,65.5,1717378423782
21.9,59,65.5,1717378454443
21.9,59,65.5,1717378485164
21.9,59.1,65.5,1717378515824
21.9,59,65.5,1717378546484
21.9,59,65.5,1717378577146
21.9,59,65.5,1717378607805
21.9,59,65.6,1717378638525
21.9,59,65.5,1717378669186
21.9,59,65.6,1717378699847
21.8,59,65.4,1717378730507
21.9,59,65.5,1717378761167
21.9,59.2,65.6,1717378791828
21.8,59.1,65.6,1717378822548
21.8,59,65.6,1717378853208
21.9,59.1,65.6,1717378883869
21.9,58.9,65.6,1717378914529
21.8,59,65.5,1717378945190
21.8,59,65.4,1717378975910
21.8,58.9,65.6,1717379006571
21.8,59.2,65.6,1717379037230
21.8,59,65.5,1717379067891
21.8,59,65.6,1717379098551
21.8,59,65.5,1717379129212
21.8,59.2,65.6,1717379159933
21.8,59,65.5,1717379190594
21.8,59.1,65.6,1717379221253
21.8,59,65.5,1717379251913
21.8,59.3,65.6,1717379282574
21.8,59.2,65.3,1717379313294
21.8,59.1,65.5,1717379343955
21.8,59.1,65.5,1717379374616
21.8,59,65.6,1717379405276
21.8,59,65.5,1717379435936
21.8,59,65.6,1717379466656
21.8,59,65.7,1717379497317
21.8,59,65.5,1717379527977
21.8,59,65.4,1717379558638
21.8,59,65.6,1717379589299
21.8,59.1,65.5,1717379619958
21.8,58.9,65.5,1717379650678
21.8,59.1,65.5,1717379681339
21.8,59,65.6,1717379711999
21.8,59.1,65.6,1717379742660
21.8,59.1,65.5,1717379773320
21.8,59,65.5,1717379804040
21.8,59.1,65.5,1717379834701
21.8,59.1,65.5,1717379865362
21.8,59,65.6,1717379896022
21.8,58.9,65.6,1717379926683
21.8,59,65.5,1717379957343
21.8,59,65.6,1717379988063
21.8,59,65.5,1717380018724
21.8,58.9,65.4,1717380049385
21.8,59,65.5,1717380080044
21.8,59,65.4,1717380110705
21.8,59.1,65.4,1717380141426
21.8,59,65.5,1717380172085
21.8,58.9,65.6,1717380202746
21.8,59,65.5,1717380233406
21.8,59,65.5,1717380264067
21.8,59,65.5,1717380294727
21.8,59.1,65.6,1717380325449
21.7,59,65.5,1717380356109
21.7,58.9,65.6,1717380386769
21.7,59,65.6,1717380417429
21.8,59,65.4,1717380448090
21.7,59.2,65.4,1717380478810
21.7,59.1,65.6,1717380509470
21.7,59,65.5,1717380540130
21.8,59,65.5,1717380570791
21.7,59,65.6,1717380601452
21.7,59.1,65.6,1717380632112
21.7,59,65.6,1717380662832
21.7,59,65.6,1717380693492
21.7,59,65.6,1717380724152
21.7,59,65.6,1717380754813
21.7,59.1,65.5,1717380785473
21.7,59,65.5,1717380816194
21.7,59.2,65.5,1717380846854
21.7,59,65.5,1717380877515
21.7,59,65.5,1717380908175
21.7,59,65.6,1717380938836
21.7,59,65.5,1717380969496
21.7,59.1,65.5,1717381000216
21.7,59,65.5,1717381030877
21.7,59,65.5,1717381061538
21.7,59.1,65.5,1717381092198
21.7,59.2,65.6,1717381122857
21.7,59,65.5,1717381153473
21.7,59,65.5,1717381184240
21.7,59,65.5,1717381214899
21.6,59.1,65.5,1717381245559
21.7,59,65.6,1717381276219
21.7,59,65.6,1717381306880
21.6,59.1,65.5,1717381337601
21.7,59.1,65.5,1717381368260
21.6,59,65.6,1717381398921
21.6,59,65.5,1717381429582
21.7,59,65.5,1717381460243
21.6,58.9,65.6,1717381490964
21.6,58.9,65.6,1717381521623
21.6,58.9,65.5,1717381552284
21.6,59.1,65.5,1717381582944
21.6,59.1,65.6,1717381613604
21.6,59,65.6,1717381644265
21.6,59,65.6,1717381674986
21.6,59,65.6,1717381705646
21.6,59,65.4,1717381736306
21.6,59,65.4,1717381766967
21.6,59.2,65.6,1717381797628
21.6,59,65.6,1717381828348
21.6,59,65.6,1717381859007
21.6,59,65.6,1717381889667
21.6,59.1,65.6,1717381920329
21.6,59,65.5,1717381950989
21.6,59,65.6,1717381981649
21.6,59,65.3,1717382012369
21.6,59,65.4,1717382043030
21.6,59,65.6,1717382073691
21.6,59,65.5,1717382104352
21.6,59,65.5,1717382135011
21.6,59,65.6,1717382165732
21.6,59,65.5,1717382196393
21.6,59.1,65.6,1717382227053
21.6,59,65.5,1717382257714
21.6,59.1,65.6,1717382288373
21.6,59.2,65.5,1717382319033
21.6,59,65.6,1717382349754
21.6,59,65.6,1717382380414
21.6,59.1,65.5,1717382411075
21.6,59.1,65.6,1717382441735
21.6,59.1,65.5,1717382472395
21.6,59.1,65.6,1717382503176
21.6,59.1,65.5,1717382533837
21.6,58.9,65.7,1717382564437
21.6,59,65.5,1717382595097
21.6,59,65.5,1717382625758
21.6,59.1,65.6,1717382656418
21.6,59,65.6,1717382687139
21.6,59,65.6,1717382717799
21.6,59,65.5,1717382748459
21.6,59,65.5,1717382779120
21.6,59.1,65.6,1717382809780
21.6,59.1,65.6,1717382840502
21.6,59.1,65.6,1717382871162
21.6,59,65.5,1717382901821
21.6,59.2,65.5,1717382932482
21.6,59.2,65.5,1717382963143
21.6,59,65.5,1717382993803
21.6,59.3,65.6,1717383024524
21.6,59.1,65.5,1717383055245
21.6,59,65.5,1717383085843
21.6,59.2,65.5,1717383116504
21.6,59.1,65.6,1717383147164
21.6,59,65.6,1717383177885
21.6,59.1,65.6,1717383208545
21.6,59,65.6,1717383239206
21.6,59,65.5,1717383269866
21.6,59.2,65.6,1717383300527
21.6,59.1,65.5,1717383331247
21.6,59,65.5,1717383361907
21.6,59,65.5,1717383392568
21.6,59.1,65.6,1717383423229
21.6,59,65.5,1717383453889
21.5,59.1,65.6,1717383484549
21.6,59,65.5,1717383515270
21.5,59.1,65.5,1717383545931
21.5,59,65.6,1717383576590
21.6,58.9,65.6,1717383607251
21.5,59,65.6,1717383637910
21.5,59,65.6,1717383668631
21.5,59,65.6,1717383699291
21.5,59.1,65.6,1717383729953
21.5,59,65.6,1717383760613
21.5,59,65.6,1717383791273
21.5,59.2,65.5,1717383821933
21.5,59.1,65.6,1717383852653
21.5,59.1,65.7,1717383883314
21.5,59,65.6,1717383913974
21.5,59,65.6,1717383944636
21.5,59,65.6,1717383975296
21.5,59.1,65.6,1717384006016
21.5,59,65.5,1717384036676
21.5,59,65.6,1717384067336
21.5,59.1,65.5,1717384097997
21.5,59.1,65.5,1717384128659
21.5,59.1,65.6,1717384159318
21.5,59,65.6,1717384190038
